region,year,constr,vrp,prod_index,materials,act_dir,cpi
Санкт-Петербург,2019,109.33,4633.22,100.67,100.27250000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.67,100.63416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.67,101.30333333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.67,100.06666666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.67,99.75750000000001,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.67666666666668,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.42583333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.89500000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.94416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.27250000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.63416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,101.30333333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,100.06666666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.53,99.75750000000001,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.67666666666668,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.42583333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.89500000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.94416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.27250000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.63416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,101.30333333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,100.06666666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.86,99.75750000000001,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.67666666666668,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.42583333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.89500000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.94416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.27250000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.63416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,101.30333333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,100.06666666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.62,99.75750000000001,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.67666666666668,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.42583333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.89500000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.94416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.27250000000002,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.63416666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,101.30333333333333,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,100.06666666666666,16.666666666666668,102.95
Санкт-Петербург,2019,109.33,4633.22,100.73,99.75750000000001,16.666666666666668,102.95
Республика Карелия,2020,104.28,634.75594,,103.5125,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,103.175,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,103.38333333333334,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,103.3775,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,102.86250000000001,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,102.91083333333334,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,102.14999999999999,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,101.68583333333335,17.192361111111108,106.06
Республика Карелия,2020,104.28,634.75594,,102.8275,17.192361111111108,106.06
Республика Коми,2020,109.26,978.20968,,100.47333333333334,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,99.54583333333333,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,100.09833333333331,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,100.02499999999999,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,99.9833333333333,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,100.17666666666668,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,100.35416666666667,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,99.64333333333333,16.66625,106.63
Республика Коми,2020,109.26,978.20968,,99.55416666666667,16.66625,106.63
Архангельская область,2020,106.88,550.44206,,101.85000000000001,,104.73
Архангельская область,2020,106.88,550.44206,,102.87583333333332,,104.73
Архангельская область,2020,106.88,550.44206,,102.16166666666668,,104.73
Архангельская область,2020,106.88,550.44206,,102.16666666666667,,104.73
Архангельская область,2020,106.88,550.44206,,102.64583333333331,,104.73
Архангельская область,2020,106.88,550.44206,,102.34166666666665,,104.73
Архангельская область,2020,106.88,550.44206,,101.82083333333333,,104.73
Архангельская область,2020,106.88,550.44206,,101.79416666666668,,104.73
Архангельская область,2020,106.88,550.44206,,102.45416666666667,,104.73
Вологодская область,2020,112.39,570.2131,,103.5675,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,103.96999999999998,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,103.21416666666666,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,103.36416666666666,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,104.06083333333333,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,103.3825,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,101.69833333333334,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,102.8025,16.667083333333334,105.28
Вологодская область,2020,112.39,570.2131,,103.30916666666667,16.667083333333334,105.28
Калининградская область,2020,113.79,582.89256,,103.42083333333333,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,101.46500000000002,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,101.02083333333331,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,101.01083333333331,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,104.52,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,102.6925,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,102.14333333333336,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,101.71666666666668,16.666666666666668,105.14
Калининградская область,2020,113.79,582.89256,,101.41916666666668,16.666666666666668,105.14
Ленинградская область,2020,107.3,551.34986,,98.71666666666665,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,98.2625,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,99.29916666666668,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,99.29666666666668,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,99.36250000000001,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,99.18666666666665,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,99.64583333333333,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,98.91166666666668,16.66625,104.06
Ленинградская область,2020,107.3,551.34986,,98.7425,16.66625,104.06
Новгородская область,2020,112.94,558.3416,,100.49666666666666,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,98.83583333333333,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,99.20083333333332,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,99.20083333333332,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,100.8175,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,100.065,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,99.73416666666667,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,99.33583333333335,16.665833333333335,105.57
Новгородская область,2020,112.94,558.3416,,99.96583333333332,16.665833333333335,105.57
Псковская область,2020,103.81,368.67812,,100.51833333333333,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.0675,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.34750000000001,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.35916666666668,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.47000000000001,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.40500000000002,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,99.36166666666664,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,100.17916666666667,16.667083333333334,104.91
Псковская область,2020,103.81,368.67812,,99.93499999999999,16.667083333333334,104.91
Санкт-Петербург,2020,113.2,4987.58,99.68,103.08333333333336,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.92000000000002,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.67333333333333,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.63499999999999,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.67083333333335,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.88833333333334,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,102.42166666666667,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,103.60916666666668,16.666666666666668,104.72
Санкт-Петербург,2020,113.2,4987.58,99.68,104.10083333333334,16.666666666666668,104.72
